structure,in_legacy,split,legacy_test_split
7sue_I0-G0,False,train,False
7n6p_H0-L0,False,train,False
7n6p_A0-B0,False,train,False
7s5r_B0-C0,False,train,False
7tcq_A0-B0,False,train,False
7tcq_H0-L0,False,train,False
1nsn_H0-L0,True,train,False
1oak_H0-L0,True,train,False
1fns_H0-L0,True,train,False
6vbo_H0-L0,True,train,False
7dm2_H0-L0,True,train,False
7doh_H0-L0,False,train,False
7dq7_H0-L0,True,train,False
7x3c_F0-E0,False,train,False
7e23_B0-C0,True,train,False
7e3o_H0-L0,False,train,False
7cai_E0-D0,True,train,False
7cai_G0-F0,True,train,False
7cwn_E0-D0,True,train,False
7cwn_H0-N0,True,train,False
7cwn_O0-M0,True,train,False
7cws_E0-D0,True,train,False
7cws_G0-F0,True,train,False
7cws_I0-H0,True,train,False
7cwn_K0-I0,True,train,False
7cwn_L0-J0,True,train,False
7cwn_G0-F0,True,train,False
7cwu_H0-L0,True,train,False
7cwu_M0-R0,True,train,False
7cwu_O0-S0,True,train,False
7cws_P0-M0,True,train,False
7cws_L0-C0,True,train,False
7cws_N0-K0,True,train,False
7cwu_P0-I0,True,train,False
7cwu_N0-G0,True,train,False
7cwu_J0-F0,True,train,False
7cyp_G0-F0,True,train,False
7cyp_I0-H0,True,train,False
7cyp_E0-D0,True,train,False
7e72_C0-D0,False,valid,False
7e72_A0-B0,False,unassigned,False
7ldd_L0-L1,True,train,False
7ldd_I0-I1,True,train,False
7ldd_K0-J0,True,train,False
7ldd_N0-M0,True,train,False
1fai_H0-L0,True,train,False
2f19_H0-L0,True,train,False
3vrl_E0-F0,True,train,False
3vrl_H0-L0,True,train,False
8caf_D0-C0,False,train,False
8caf_B0-A0,False,train,False
8hc5_D0-E0,False,train,False
8hc5_H0-L0,False,train,False
8hit_A0-B0,False,train,False
8hpj_E0-F0,False,train,False
8hpj_B0-C0,False,train,False
8hrh_A0-B0,False,train,False
8ib1_B0-A0,False,train,False
3ve0_A0-B0,True,train,False
3s88_H0-L0,True,train,False
6dfj_H0-L0,True,valid,False
6dfi_H0-L0,True,unassigned,False
6dw2_B0-A0,True,train,False
6foe_H0-L0,True,train,False
6foe_A0-B0,True,train,False
6p50_H0-L0,True,train,False
6p4y_H0-L0,True,train,False
6peh_H0-L0,True,train,False
6peh_A0-B0,True,train,False
6p67_A0-B0,True,train,False
6p67_C0-D0,True,train,False
6p67_E0-F0,True,train,False
6p67_H0-L0,True,train,False
6p79_H0-L0,True,train,False
6p8d_D0-E0,True,train,False
6p8d_A0-B0,True,train,False
6p8n_B0-D0,True,train,False
6p8n_H0-L0,True,train,False
7s8h_H0-L0,False,train,False
8dmh_F0-E0,False,train,False
8dmh_H0-G0,False,train,False
8dmh_J0-I0,False,train,False
6p95_F0-G0,True,train,False
6p95_H0-L0,True,train,False
6p95_D0-E0,True,train,False
7rk2_D0-D1,False,train,False
7rk2_C0-C1,False,train,False
7rks_H0-L0,False,train,False
7rks_I0-M0,False,train,False
7rkv_D0-H0,False,train,False
7rkv_E0-F0,False,train,False
7rkv_G0-L0,False,train,False
7rku_E0-F0,False,train,False
7rku_G0-I0,False,train,False
7rku_H0-L0,False,train,False
7rku_J0-K0,False,train,False
7rnj_H0-L0,True,train,False
7rpt_A0-B0,False,train,False
7rpt_C0-D0,False,train,False
7rpt_E0-F0,False,train,False
7rpt_G0-H0,False,train,False
7rpu_A0-B0,False,train,False
3nh7_I0-M0,True,train,False
3nh7_J0-N0,True,train,False
3nh7_K0-O0,True,train,False
3nh7_H0-L0,True,train,False
7n0a_B0-A0,False,train,False
8dcm_A0-B0,False,train,False
8dv6_C0-L0,False,train,False
8dv6_H0-D0,False,train,False
8dwo_S0-T0,False,train,False
8dwo_U0-V0,False,train,False
8dwo_H0-L0,False,train,False
8dww_H0-L0,False,train,False
8dww_Z0-Y0,False,train,False
8dwx_V0-U0,False,train,False
8dwx_X0-W0,False,train,False
8dwx_Z0-Y0,False,train,False
8dwx_H0-L0,False,train,False
8dyt_H0-L0,False,train,False
8dyt_A0-B0,False,train,False
8dyt_C0-D0,False,train,False
8dyt_E0-F0,False,train,False
8dyt_M0-N0,False,train,False
8dyt_O0-P0,False,train,False
8dyt_Q0-R0,False,train,False
8dyt_S0-T0,False,train,False
4nzu_H0-L0,True,train,False
4ptu_B0-A0,True,train,False
4ptt_B0-A0,True,train,False
4rgo_H0-L0,True,train,False
4rgn_B0-C0,True,train,False
4rgn_H0-L0,True,train,False
4s1r_H0-L0,True,train,False
5ibt_H0-L0,True,train,False
5ibu_H0-L0,True,train,False
5ibu_G0-B0,True,train,False
6b08_C0-B0,True,valid,False
6b0e_B0-A0,True,train,False
6b0w_H0-L0,True,train,False
6b0s_H0-L0,True,train,False
6cse_A0-B0,False,train,False
6cse_H0-L0,False,train,False
6csf_A0-B0,False,train,False
6csf_H0-L0,False,train,False
6fxn_D0-E0,True,train,False
6fxn_F0-G0,True,train,False
6fxn_H0-I0,True,train,False
6fxn_M0-N0,True,train,False
6fxn_O0-P0,True,train,False
6fxn_Q0-R0,True,train,False
5y9j_H0-L0,True,train,False
5y9k_H0-L0,True,train,False
6rco_A0-B0,True,train,False
6rco_C0-D0,True,train,False
6vmj_B0-A0,False,train,False
6vmj_F0-E0,False,train,False
6vmj_J0-I0,False,train,False
6vmj_M0-L0,False,train,False
6vmk_B0-A0,False,train,False
6vmk_E0-D0,False,train,False
6vmk_i0-h0,False,train,False
6vmk_H0-G0,False,train,False
6vmk_l0-k0,False,train,False
6vmk_K0-J0,False,train,False
6vmk_o0-n0,False,train,False
6vmk_P0-O0,False,train,False
6vmk_r0-q0,False,train,False
6vmk_S0-R0,False,train,False
6vmk_u0-t0,False,train,False
6vmk_V0-U0,False,train,False
6vmk_Z0-Y0,False,train,False
6vmk_M0-L0,False,train,False
6vmk_c0-b0,False,train,False
6vmk_f0-e0,False,train,False
6vsr_A0-B0,True,train,False
6vn1_H0-L0,True,train,False
6vn1_I0-M0,True,train,False
6vn1_J0-N0,True,train,False
6vos_H0-L0,True,train,False
6vor_A0-B0,True,train,False
6vor_C0-D0,True,train,False
6vrq_H0-L0,True,train,False
8bg2_C0-C1,False,train,False
8bg2_A0-A1,False,train,False
1fbi_H0-L0,True,train,False
1fbi_Q0-P0,True,train,False
6lz4_D0-E0,True,train,False
6lz4_A0-B0,True,train,False
7lyw_A0-B0,True,train,False
7lyw_C0-D0,True,train,False
7lyw_H0-L0,True,train,False
7m1c_H0-L0,True,train,False
7m3i_H0-L0,True,train,False
7m3i_A0-B0,True,train,False
7m42_B0-A0,True,train,False
7m42_D0-C0,True,train,False
7m6d_H0-L0,True,train,False
7m6e_D0-C0,True,train,False
7m6e_F0-G0,True,train,False
7m6e_H0-L0,True,train,False
7m7w_E0-F0,True,train,False
7m7w_C0-D0,True,train,False
7m8j_H0-L0,False,train,False
7mdu_H0-L0,False,train,False
7mem_H0-L0,True,train,False
7mem_G0-J0,True,train,False
7mem_I0-K0,True,train,False
7t3d_C0-D0,False,train,False
7t3d_J0-M0,False,train,False
7t3d_K0-N0,False,train,False
7mep_H0-L0,False,train,False
5i1a_B0-A0,True,train,False
5i1a_H0-L0,True,train,False
7ti6_H0-L0,False,train,False
6ca9_D0-C0,True,train,False
6ca9_B0-A0,True,train,False
7xsa_H0-I0,False,train,False
7xsa_B0-C0,False,train,False
7xsc_D0-H0,False,train,False
7xsc_A0-B0,False,train,False
2xwt_A0-B0,True,train,False
7wpv_H0-L0,False,train,False
7y0v_H0-L0,False,train,False
7y0w_A0-B0,False,train,False
7y1b_H0-L0,False,train,False
7y3j_H0-L0,False,train,False
7y6k_E0-E1,False,train,False
7yc5_D0-D1,False,train,False
7yc5_E0-E1,False,train,False
7yc5_F0-F1,False,train,False
7y6k_J0-I2,False,train,False
7yc5_G0-D2,False,train,False
7yc5_H0-E2,False,train,False
7yc5_I0-F2,False,train,False
7y6l_H0-L0,False,train,False
1lmk_A0-C1,False,train,False
1lmk_C0-A1,False,train,False
1lmk_E0-G1,False,train,False
1lmk_G0-E1,False,train,False
1lo0_Y0-X0,True,train,False
1lo0_H0-L0,True,train,False
1lo2_Y0-X0,True,train,False
1lo2_H0-L0,True,train,False
1lo3_Y0-X0,True,train,False
1lo3_H0-L0,True,train,False
1lo4_H0-L0,True,train,False
1zea_H0-L0,True,train,False
1tet_H0-L0,True,train,False
4m6o_H0-L0,True,train,False
5tih_H0-L0,True,train,False
5tr8_H0-L0,True,train,False
6fgb_H0-L0,True,train,False
6ldw_B0-A0,True,train,False
6ldw_H0-L0,True,train,False
6lhp_H0-L0,True,train,False
6lhq_H0-L0,True,train,False
6lun_C0-D0,False,train,False
6lun_A0-B0,False,train,False
6lyn_H0-L0,True,train,False
6lyn_A0-B0,True,train,False
6lz9_H0-L0,True,train,False
2rcs_H0-L0,True,train,False
1aj7_H0-L0,True,train,False
2uud_J0-K0,True,train,False
2uud_H0-L0,True,train,False
2uyl_B0-A0,True,train,False
2uyl_N0-M0,True,train,False
2uyl_W0-V0,True,train,False
2uyl_Y0-X0,True,train,False
2v17_H0-L0,True,train,False
3l1o_H0-L0,False,train,False
2vh5_H0-L0,True,train,False
2uzi_H0-L0,True,train,False
2vxq_H0-L0,True,train,False
7ucx_H0-L0,False,test,False
7tl0_D0-E0,False,train,False
7tl0_F0-G0,False,train,False
7tl0_H0-I0,False,train,False
7tn9_C0-D0,False,train,False
7tn9_A0-B0,False,train,False
7tn9_E0-F0,False,train,False
7tn9_M0-N0,False,train,False
7tn9_Q0-R0,False,train,False
7tn9_O0-P0,False,train,False
7tn9_G0-H0,False,train,False
7tn9_I0-J0,False,train,False
7tp4_H0-L0,True,test,True
7tpj_H0-L0,False,train,False
7tpg_H0-L0,False,train,False
7tuh_H0-L0,False,train,False
7tuh_A0-B0,False,train,False
7zlg_H0-L0,False,train,False
7zlh_H0-L0,False,train,False
7zli_H0-L0,False,train,False
7zmk_S0-T0,False,train,False
7zmk_B0-C0,False,train,False
7zmk_E0-F0,False,train,False
7zmk_G0-H0,False,train,False
7zmk_J0-K0,False,train,False
7zmk_M0-N0,False,train,False
7zmk_P0-Q0,False,train,False
7zmk_V0-W0,False,train,False
7zoz_H0-L0,False,train,False
7zqt_G0-H0,False,train,False
7zqt_C0-D0,False,train,False
4qxg_H0-L0,True,train,False
4r97_C0-B0,True,train,False
4rav_C0-D0,True,train,False
4rav_A0-B0,True,train,False
4rgm_H0-L0,True,train,False
4rgm_C0-B0,True,train,False
4rgn_F0-G0,True,train,False
4rgn_D0-E0,True,train,False
4rir_H0-L0,True,train,False
4rir_A0-B0,True,train,False
4ris_H0-L0,True,train,False
4rnr_C0-D0,True,train,False
4rnr_A0-B0,True,train,False
4rwy_H0-L0,True,valid,False
4rx4_A0-D0,True,train,False
4rx4_H0-L0,True,train,False
4rzc_H0-L0,True,train,False
4rzc_A0-B0,True,train,False
4rzc_C0-D0,True,train,False
4rzc_E0-F0,True,train,False
4s1d_C0-D0,True,train,False
4s1d_E0-F0,True,train,False
4s1d_H0-L0,True,train,False
4s1d_O0-P0,True,train,False
4s1q_H0-L0,True,train,False
4s1s_H0-L0,True,train,False
7t3d_H0-L0,False,train,False
7t3d_O0-Q0,False,train,False
7t3d_P0-R0,False,train,False
7t3m_D0-L0,False,train,False
7t3m_H0-J0,False,train,False
7t3m_I0-K0,False,train,False
7t2p_H0-L0,False,train,False
7t4q_F0-G0,False,train,False
7t4q_I0-H0,False,train,False
7t4q_J0-K0,False,train,False
7t4r_G0-H0,False,train,False
7t4r_P0-Q0,False,train,False
7t4s_J0-K0,False,train,False
7lbe_F0-E0,True,train,False
7lbf_F0-E0,True,train,False
7lbg_F0-E0,True,train,False
7t5o_H0-L0,False,train,False
8dxu_A0-B0,False,train,False
7u8g_D0-E0,False,train,False
7l5b_H0-L0,True,train,False
7l7r_D0-C0,False,train,False
7la4_H0-L0,False,train,False
7laa_H0-L0,True,train,False
7ley_D0-E0,True,train,False
7ley_G0-F0,True,train,False
7ley_H0-I0,True,train,False
7lfa_H0-L0,True,valid,False
7lfa_B0-D0,True,unassigned,False
7lk4_F0-E0,False,train,False
7lk9_H0-L0,True,train,False
7lk9_A0-B0,True,train,False
7lk9_C0-D0,True,train,False
7lk9_M0-N0,True,train,False
7jr7_E0-F0,True,train,False
7jtf_C0-D0,True,train,False
7jtf_A0-B0,True,train,False
7jtg_A0-B0,True,train,False
7jtr_B0-B1,True,train,False
7jtr_D0-D1,True,train,False
7jtr_F0-F1,True,train,False
7jtr_H0-H1,True,train,False
7jwp_A0-B0,True,unassigned,False
7jwp_C0-D0,True,unassigned,False
7jwp_E0-F0,True,unassigned,False
7jwp_G0-H0,True,unassigned,False
7jwp_I0-J0,True,unassigned,False
7jwp_K0-L0,True,unassigned,False
7jwp_M0-N0,True,unassigned,False
7jwp_O0-P0,True,unassigned,False
7jwq_A0-B0,False,valid,False
7jwq_C0-D0,False,unassigned,False
7jxc_H0-L0,True,train,False
7jx3_C0-D0,True,train,False
7jxe_H0-L0,True,train,False
7r6w_H0-L0,True,train,False
7kra_I0-J0,True,train,False
7uvo_A0-B0,False,train,False
4dke_I0-M0,True,train,False
4dke_H0-L0,True,train,False
4dkf_I0-M0,True,train,False
4dkf_H0-L0,True,train,False
4dn4_H0-L0,True,train,False
4dn3_H0-L0,True,train,False
4dtg_H0-L0,True,valid,False
5gzo_H0-L0,True,train,False
5gzo_C0-D0,True,train,False
5hdq_H0-L0,True,train,False
6vel_H0-L0,True,train,False
7mf1_H0-L0,False,train,False
7u9g_G0-D0,False,train,False
7u9g_I0-F0,False,train,False
7u9g_H0-E0,False,train,False
7u9o_H0-L0,False,train,False
7u9p_H0-L0,False,train,False
4oga_C0-D0,True,train,False
6veq_C0-D0,True,train,False
6veq_I0-J0,True,train,False
7kd6_C0-D0,False,train,False
7kd6_I0-J0,False,train,False
7kd6_O0-P0,False,train,False
7kd6_U0-V0,False,train,False
5j3h_C0-D0,True,train,False
6vep_C0-D0,True,train,False
6vep_I0-J0,True,train,False
6vep_O0-P0,True,train,False
6vep_U0-V0,True,train,False
4zxb_A0-B0,True,train,False
4ogy_H0-L0,True,train,False
4ogy_M0-N0,True,train,False
4pub_H0-L0,True,train,False
4ogx_H0-L0,True,train,False
5mth_H0-L0,False,train,False
5mth_A0-B0,False,train,False
5mvj_H0-L0,False,train,False
5mvj_A0-B0,False,train,False
5mvj_C0-D0,False,train,False
5mvj_E0-F0,False,train,False
5mx3_H0-L0,False,train,False
5mx3_A0-B0,False,train,False
5mp1_H0-L0,False,train,False
5mp1_C0-D0,False,train,False
5mp1_F0-G0,False,train,False
5mp1_J0-K0,False,train,False
5mo3_H0-L0,False,train,False
5mp5_H0-L0,False,train,False
5mp5_A0-B0,False,train,False
5mp5_C0-D0,False,train,False
5mp5_E0-F0,False,train,False
5mp3_H0-L0,False,train,False
5mp3_A0-B0,False,train,False
5muq_H0-L0,False,train,False
5muq_A0-B0,False,train,False
6idh_H0-L0,False,train,False
3vw3_H0-L0,True,train,False
6kdh_H0-L0,True,train,False
6kdi_H0-L0,True,train,False
6idg_H0-L0,False,train,False
6whk_C0-B0,True,train,False
3opz_H0-L0,True,train,False
3opz_I0-M0,True,train,False
3opz_J0-N0,True,train,False
3oz9_H0-L0,True,train,False
3p0v_H0-L0,False,unassigned,False
3p0v_I0-M0,False,unassigned,False
3p0y_H0-L0,True,valid,False
3p30_H0-L0,True,train,False
3pgf_H0-L0,True,train,False
3piq_H0-L0,True,train,False
3piq_A0-B0,True,train,False
3piq_C0-D0,True,train,False
3piq_E0-F0,True,train,False
3piq_G0-I0,True,train,False
3piq_J0-K0,True,train,False
3q6f_H0-G0,True,train,False
3q6f_B0-A0,True,train,False
3q6f_D0-C0,True,train,False
3q6f_F0-E0,True,train,False
3q6f_J0-I0,True,train,False
3q6f_L0-K0,True,train,False
3pp3_H0-L0,True,train,False
3pp3_I0-K0,True,train,False
3pp4_H0-L0,True,train,False
3q3g_D0-C0,True,train,False
3q3g_B0-A0,True,train,False
3q3g_H0-F0,True,train,False
3q3g_K0-J0,True,train,False
3qa3_B0-A0,True,train,False
3qa3_K0-J0,True,train,False
3qa3_D0-C0,True,train,False
3qa3_H0-F0,True,train,False
3q6g_I0-M0,True,train,False
3q6g_H0-L0,True,train,False
3qct_H0-L0,True,train,False
3qcu_H0-L0,True,train,False
3qcu_I0-M0,True,train,False
3qcv_H0-L0,True,train,False
3qcv_I0-M0,True,train,False
3qeh_A0-B0,True,train,False
3qeh_C0-D0,True,train,False
3qeh_E0-F0,True,train,False
3qeh_G0-H0,True,train,False
3qg6_B0-A0,True,train,False
3qg6_H0-L0,True,train,False
3qg7_H0-L0,True,train,False
3qhf_H0-L0,True,train,False
3qnz_B0-A0,True,train,False
3qo0_B0-A0,False,train,False
3qo1_B0-A0,True,train,False
3m8o_H0-L0,True,train,False
3qny_B0-A0,True,train,False
3qny_D0-C0,True,train,False
3qnx_B0-A0,True,train,False
3qpq_H0-L0,False,train,False
3qpq_F0-E0,False,train,False
3qpq_D0-C0,False,train,False
3qpq_J0-I0,False,train,False
4leo_A0-B0,True,train,False
4okv_C0-D0,True,train,False
4okv_A0-B0,True,train,False
4olu_H0-L0,True,train,False
4olv_H0-L0,True,train,False
4olw_H0-L0,True,train,False
4olx_H0-L0,True,train,False
4oly_H0-L0,True,train,False
4olz_H0-L0,True,train,False
4om1_H0-L0,True,train,False
4om0_H0-L0,True,train,False
5nbi_H0-L0,True,train,False
6iut_H0-L0,True,train,False
7chc_A0-B0,True,train,False
7e8c_K0-I0,True,train,False
7e8c_M0-J0,True,train,False
7e8c_a0-Z0,True,train,False
7e8f_C0-B0,True,train,False
7che_A0-B0,True,train,False
7chf_A0-B0,True,train,False
7chh_D0-E0,True,train,False
7chh_J0-K0,True,train,False
7chh_G0-H0,True,train,False
6suz_H0-L0,True,train,False
2w9e_H0-L0,True,train,False
6sv2_H0-L0,True,train,False
2w9d_H0-L0,True,train,False
7a69_C0-B0,True,train,False
7a6f_C0-B0,True,train,False
1bln_B0-A0,True,train,False
1bln_D0-C0,True,train,False
7qt0_A0-B0,False,train,False
7qt0_C0-D0,False,train,False
7qt0_E0-F0,False,train,False
7qt0_G0-H0,False,train,False
7qt0_I0-J0,False,train,False
7qt0_K0-L0,False,train,False
7qt2_C0-D0,False,train,False
7qt2_A0-B0,False,train,False
7wlw_H0-L0,False,train,False
4m48_H0-L0,True,train,False
4xp6_H0-L0,True,train,False
8gnk_H0-L0,False,train,False
6m0f_H0-L0,True,train,False
4xp9_H0-L0,True,train,False
6m47_H0-L0,True,train,False
7wgd_H0-L0,False,train,False
6m2r_H0-L0,True,train,False
7wgt_H0-L0,False,train,False
4xnu_H0-L0,False,train,False
4xnx_H0-L0,True,train,False
4xp1_H0-L0,True,train,False
4xp4_H0-L0,True,train,False
4xp5_H0-L0,True,train,False
4xpa_H0-L0,True,train,False
4xpb_H0-L0,True,train,False
4xpf_H0-L0,True,train,False
4xpg_H0-L0,False,train,False
4xph_H0-L0,True,train,False
4xpt_H0-L0,True,train,False
6m0z_H0-L0,True,train,False
6m38_H0-L0,True,train,False
6m3z_H0-L0,True,train,False
1cfn_B0-A0,True,train,False
1bog_B0-A0,True,train,False
1hi6_B0-A0,True,train,False
1cfs_B0-A0,True,train,False
1cft_B0-A0,True,train,False
1hh9_B0-A0,True,train,False
1hh6_B0-A0,True,train,False
1cfq_B0-A0,True,train,False
1uz6_F0-E0,True,train,False
1uz6_H0-L0,True,train,False
1uz6_P0-M0,True,train,False
1uz6_W0-V0,True,train,False
1uz8_B0-A0,True,train,False
1uz8_H0-L0,True,train,False
1w72_I0-M0,True,train,False
1w72_H0-L0,True,train,False
5iop_B0-A0,True,train,False
5iop_D0-C0,True,train,False
5ff6_B0-A0,True,train,False
5ff6_D0-C0,True,train,False
5t1l_B0-A0,True,train,False
5t1l_D0-C0,True,train,False
5t1m_B0-A0,True,train,False
5t1m_D0-C0,True,train,False
5hpm_B0-A0,True,train,False
5hpm_D0-C0,True,train,False
5ivz_B0-A0,True,train,False
5ivz_D0-C0,True,train,False
4gw1_D0-C0,True,train,False
4gw1_B0-A0,True,train,False
6axp_B0-A0,True,train,False
6axp_D0-C0,True,train,False
5t1k_B0-A0,True,train,False
5t1k_D0-C0,True,train,False
5hyq_B0-A0,True,train,False
5hyq_D0-C0,True,train,False
4kro_D0-C0,True,train,False
4krp_D0-C0,True,train,False
5iv2_B0-A0,True,train,False
5iv2_D0-C0,True,train,False
6ayn_B0-A0,True,train,False
6ayn_D0-C0,True,train,False
5id0_B0-A0,True,train,False
5id0_D0-C0,True,train,False
6azk_B0-A0,True,train,False
6azk_D0-C0,True,train,False
5itf_B0-A0,True,train,False
5itf_D0-C0,True,train,False
5th2_B0-A0,True,train,False
5th2_D0-C0,True,train,False
5f88_B0-A0,True,train,False
5f88_D0-C0,True,train,False
6au5_B0-A0,True,train,False
6au5_D0-C0,True,train,False
6azl_B0-A0,True,train,False
6azl_D0-C0,True,train,False
5icy_D0-C0,True,train,False
5icy_B0-A0,True,train,False
5icz_B0-A0,True,train,False
5icz_D0-C0,True,train,False
5id1_B0-A0,True,train,False
5id1_D0-C0,True,train,False
5i2i_B0-A0,True,train,False
5i2i_D0-C0,True,train,False
4gw5_B0-A0,True,train,False
4gw5_D0-C0,True,train,False
5etu_B0-A0,True,train,False
5etu_D0-C0,True,train,False
5euk_B0-A0,True,train,False
5euk_D0-C0,True,train,False
5icx_B0-A0,True,train,False
5icx_D0-C0,True,train,False
5ir1_D0-C0,True,train,False
5ir1_B0-A0,True,train,False
5esq_B0-A0,True,train,False
5esq_D0-C0,True,train,False
6e4z_H0-L0,True,train,False
6mv5_H0-L0,True,train,False
6e4y_H0-L0,True,train,False
6id4_H0-L0,True,train,False
6id4_C0-D0,True,train,False
6j15_A0-B0,True,train,False
6j15_H0-L0,True,train,False
6ldx_H0-L0,True,train,False
6ldy_H0-L0,True,train,False
6ldy_A0-B0,True,train,False
6mfp_H0-L0,True,train,False
6mfp_C0-D0,True,train,False
6mfj_H0-L0,True,train,False
6mfj_A0-B0,True,train,False
7n8q_H0-L0,False,train,False
7n8q_C0-D0,False,train,False
6u3i_H0-L0,True,train,False
6u2f_H0-L0,True,train,False
5vlp_H0-L0,True,train,False
7ch4_H0-L0,True,train,False
8hws_H0-L0,False,train,False
8hwt_H0-L0,False,train,False
7e8c_D0-E0,True,train,False
7e8c_N0-P0,True,train,False
7e8c_O0-Q0,True,train,False
7e8f_D0-E0,True,train,False
7chf_H0-L0,True,train,False
7cu5_A0-B1,False,train,False
7cu5_B0-A1,False,train,False
7dha_C0-B0,False,unassigned,False
7dun_H0-L0,False,valid,False
7duo_H0-L0,False,unassigned,False
7e88_A0-B0,True,train,False
7e88_D0-E0,True,train,False
7e88_G0-H0,True,train,False
7e88_J0-K0,True,train,False
7vsw_B0-A0,False,train,False
7vsw_F0-E0,False,train,False
7vsw_J0-I0,False,train,False
7vsw_N0-M0,False,train,False
7vsu_D0-C0,False,train,False
7vsu_B0-A0,False,train,False
7wbz_H0-L0,False,train,False
7wc0_H0-L0,False,train,False
7wc0_A0-B0,False,train,False
7wcd_E0-F0,False,train,False
7wcd_G0-I0,False,train,False
7wcd_A0-B0,False,train,False
7wg3_E0-A0,False,train,False
7wg3_F0-B0,False,train,False
7wg3_G0-C0,False,train,False
7wg3_H0-D0,False,train,False
7x08_H0-L0,False,train,False
7x08_I0-M0,False,train,False
7x08_J0-N0,False,train,False
7x3n_B0-A0,False,valid,False
7x3n_D0-C0,False,unassigned,False
7yiz_B0-A0,False,unassigned,False
7yiz_D0-C0,False,unassigned,False
7y0g_B0-A0,False,unassigned,False
7y0g_E0-D0,False,unassigned,False
7y0g_H0-G0,False,unassigned,False
7y0g_K0-J0,False,unassigned,False
8gv2_A0-B0,False,train,False
8gv1_A0-B0,False,train,False
3whx_A0-B0,True,train,False
3wfh_A0-B0,True,train,False
3wif_A0-B0,True,train,False
3we6_A0-B0,True,train,False
6qfc_B0-B1,True,train,False
6qb9_A0-A1,True,train,False
6qb9_X0-X1,True,train,False
6qbc_H0-L0,True,train,False
8av9_H0-L0,False,train,False
6fs0_H0-L0,False,train,False
6qb3_X0-X1,True,train,False
6qb4_X0-X1,True,train,False
6qb6_H0-L0,True,train,False
6qf6_A0-A1,True,train,False
6qf6_B0-B1,True,train,False
6qf6_C0-C1,True,train,False
6qf6_D0-D1,True,train,False
6qf9_A0-A1,True,train,False
6qf9_B0-B1,True,train,False
5mes_H0-L0,True,train,False
5mev_H0-L0,True,train,False
6qig_H0-L0,True,train,False
6qn7_A0-B0,True,train,False
6qn7_H0-L0,True,train,False
6qn8_H0-L0,True,train,False
6qn8_A0-B0,True,train,False
6qn8_C0-D0,True,train,False
6qn8_E0-F0,True,train,False
6qn8_G0-I0,True,train,False
6qn8_J0-K0,True,train,False
6qn9_H0-L0,True,train,False
6qna_H0-L0,True,train,False
6qna_A0-B0,True,train,False
6qna_C0-D0,True,train,False
6qna_E0-F0,True,train,False
